Timestamp,Test Time,Log Comments,PS_V,960V,PS_I,RLeads,Pressure,Tset,Snout Coil Set,ADR 50mK,PT 60K,PT 3K,Magnet Diode,Auxiliary,ADR 1K,Magnet RTD,H20 Inlet Temp,H20 Outlet Temp,Helium Temp,Oil Temp,High Side Press,Low Side Press,Current,Runtime (min),921_R,922_1_V,922_2_V,922_3_V,922_4_V,923A1_R,923A2_R
03/17/2017 12:22:12.915,66.105610,,1.672868,0.838119,0.064374,26.004953,0.000010,0.086000,0.000000,0.081716960,67.785000,3.221000,3.250000,477.334000,0.712672,3.241795,24.200000,40.200000,75.500000,35.600000,265.200000,89.100000,20.000000,35935.566667,21174.530000,1.043903,1.606425,1.605663,0.141723,2804.294000,4107.151000
03/17/2017 12:22:14.117,67.301730,,1.712546,0.858736,0.065911,25.986577,0.000010,0.086000,0.000000,0.081831920,67.784000,3.274000,3.250000,477.321000,0.712603,3.241560,24.300000,40.100000,75.600000,35.500000,258.600000,84.100000,20.000000,35935.566667,21139.220000,1.043905,1.605046,1.605664,0.141754,2804.452000,4107.586000
03/17/2017 12:22:15.312,68.506850,,1.752894,0.879791,0.067484,25.982644,0.000010,0.086000,0.000000,0.081935600,67.784000,3.253000,3.250000,477.310000,0.712809,3.241805,24.000000,40.200000,75.600000,35.500000,253.200000,74.000000,22.000000,35935.566667,21106.900000,1.043905,1.605590,1.605665,0.141780,2803.978000,4107.131000
03/17/2017 12:22:16.514,69.705970,,1.793365,0.900681,0.069120,25.975145,0.000010,0.086000,0.000000,0.082051760,67.787000,3.191000,3.250000,477.299000,0.712569,3.241571,24.300000,40.200000,75.600000,35.600000,266.600000,86.300000,21.000000,35935.583333,21070.690000,1.043900,1.607179,1.605668,0.141805,2804.532000,4107.566000
03/17/2017 12:22:17.717,70.903090,,1.833711,0.921643,0.070743,25.945665,0.000010,0.086000,0.000000,0.082147690,67.784000,3.184000,3.250000,477.294000,0.712603,3.241784,24.300000,40.200000,75.600000,35.500000,260.400000,88.300000,20.000000,35935.583333,21041.970000,1.043904,1.607372,1.605667,0.141816,2804.452000,4107.170000
03/17/2017 12:22:18.917,72.112211,,1.875027,0.943028,0.072316,25.920868,0.000010,0.086000,0.000000,0.082228830,67.784000,3.234000,3.250000,477.272000,0.712689,3.241709,24.200000,40.200000,75.600000,35.600000,253.400000,71.300000,21.000000,35935.583333,21016.680000,1.043904,1.606077,1.605668,0.141869,2804.255000,4107.309000
03/17/2017 12:22:20.106,73.312331,,1.916998,0.964618,0.073995,25.928067,0.000010,0.086000,0.000000,0.082308390,67.784000,3.269000,3.250000,477.218000,0.712629,3.241795,24.100000,40.200000,75.600000,35.500000,265.300000,88.800000,21.000000,35935.583333,20991.910000,1.043902,1.605175,1.605666,0.141995,2804.393000,4107.151000
03/17/2017 12:22:21.316,74.495449,,1.958619,0.986569,0.075637,25.906974,0.000010,0.086000,0.000000,0.082397300,67.785000,3.243000,3.250000,477.191000,0.712706,3.241869,24.200000,40.200000,75.600000,35.600000,261.900000,90.100000,20.000000,35935.583333,20964.100000,1.043903,1.605855,1.605670,0.142059,2804.215000,4107.012000
03/17/2017 12:22:22.518,75.706570,,1.998295,1.006871,0.077232,25.894834,0.000010,0.086000,0.000000,0.082487500,67.784000,3.205000,3.250000,477.196000,0.712612,3.241891,24.200000,40.300000,75.600000,35.600000,255.300000,70.400000,22.000000,35935.583333,20935.990000,1.043906,1.606815,1.605669,0.142046,2804.433000,4106.973000
03/17/2017 12:22:23.720,76.911690,,2.036825,1.016579,0.078733,25.873762,0.000010,0.086000,0.000000,0.082584170,67.783000,3.184000,3.250000,477.152000,0.712827,3.241987,24.300000,40.200000,75.700000,35.500000,257.300000,79.200000,22.000000,35935.583333,20906.110000,1.043906,1.607359,1.605669,0.142150,2803.938000,4106.794000
03/17/2017 12:22:24.910,78.108810,,2.073864,1.035887,0.080194,25.870050,0.000010,0.086000,0.000000,0.082678280,67.785000,3.201000,3.250000,477.149000,0.712612,3.241848,24.300000,40.200000,75.600000,35.500000,263.700000,90.200000,20.000000,35935.583333,20876.830000,1.043903,1.606928,1.605671,0.142156,2804.433000,4107.052000
03/17/2017 12:22:26.122,79.302929,,2.109515,1.054298,0.081576,25.860504,0.000010,0.086000,0.000000,0.082781840,67.784000,3.272000,3.250000,477.151000,0.712732,3.241944,24.200000,40.200000,75.700000,35.600000,257.300000,78.400000,21.000000,35935.583333,20844.160000,1.043904,1.605081,1.605671,0.142151,2804.156000,4106.874000
03/17/2017 12:22:27.310,80.517051,,2.143708,1.072073,0.082903,25.859625,0.000010,0.086000,0.000000,0.082898990,67.784000,3.267000,3.250000,477.165000,0.712552,3.241784,24.100000,40.200000,75.600000,35.600000,261.900000,76.100000,21.000000,35935.583333,20807.690000,1.043904,1.605224,1.605673,0.142120,2804.571000,4107.170000
03/17/2017 12:22:28.519,81.705170,,2.176509,1.089053,0.084154,25.857942,0.000010,0.086000,0.000000,0.083001850,67.785000,3.199000,3.249000,477.182000,0.712912,3.242061,24.100000,40.100000,75.600000,35.600000,265.400000,88.800000,20.000000,35935.583333,20776.500000,1.043903,1.606989,1.605673,0.142080,2803.740000,4106.656000
03/17/2017 12:22:29.706,82.908290,,2.208305,1.105574,0.085420,25.863360,0.000010,0.086000,0.000000,0.083088150,67.783000,3.185000,3.250000,477.169000,0.712715,3.241411,24.300000,40.200000,75.600000,35.500000,255.800000,86.200000,20.000000,35935.583333,20749.680000,1.043904,1.607328,1.605674,0.142110,2804.195000,4107.863000
03/17/2017 12:22:30.914,84.099409,,2.239162,1.121480,0.086589,25.852193,0.000010,0.086000,0.000000,0.083179790,67.784000,3.212000,3.249000,477.113000,0.712878,3.241592,24.300000,40.300000,75.600000,35.600000,253.300000,73.300000,21.000000,35935.583333,20721.020000,1.043904,1.606648,1.605674,0.142240,2803.819000,4107.527000
03/17/2017 12:22:32.119,85.308530,,2.268705,1.136696,0.087798,25.859674,0.000010,0.086000,0.000000,0.083281450,67.785000,3.257000,3.250000,477.009000,0.712534,3.241752,24.200000,40.200000,75.600000,35.600000,266.800000,85.100000,20.000000,35935.583333,20689.320000,1.043904,1.605483,1.605674,0.142485,2804.611000,4107.230000
03/17/2017 12:22:33.312,86.513650,,2.297086,1.151009,0.088925,25.840007,0.000010,0.086000,0.000000,0.083383860,67.783000,3.259000,3.249000,477.019000,0.712740,3.241944,24.200000,40.200000,75.700000,35.600000,260.900000,88.800000,20.000000,35935.583333,20657.620000,1.043907,1.605428,1.605676,0.142460,2804.136000,4106.874000
03/17/2017 12:22:34.515,87.704770,,2.324021,1.165088,0.090014,25.831628,0.000010,0.086000,0.000000,0.083486070,67.784000,3.219000,3.249000,477.025000,0.712921,3.241923,24.200000,40.300000,75.700000,35.600000,253.900000,70.400000,21.000000,35935.583333,20625.770000,1.043904,1.606455,1.605676,0.142447,2803.720000,4106.913000
03/17/2017 12:22:35.711,88.908890,,2.349639,1.178032,0.091040,25.818398,0.000010,0.086000,0.000000,0.083597830,67.784000,3.184000,3.249000,477.047000,0.712543,3.241603,24.200000,40.200000,75.600000,35.600000,266.000000,81.300000,21.000000,35935.583333,20590.710000,1.043904,1.607359,1.605677,0.142396,2804.591000,4107.507000
03/17/2017 12:22:36.910,90.100009,,2.373558,1.190188,0.092029,25.808907,0.000010,0.086000,0.000000,0.083716640,67.784000,3.188000,3.249000,477.035000,0.712663,3.242008,24.200000,40.200000,75.700000,35.500000,262.500000,90.200000,20.000000,35935.583333,20554.130000,1.043903,1.607259,1.605677,0.142423,2804.314000,4106.755000
03/17/2017 12:22:38.106,91.305130,,2.396446,1.201764,0.092905,25.791523,0.000010,0.086000,0.000000,0.083806580,67.784000,3.265000,3.249000,477.047000,0.712827,3.241784,24.200000,40.200000,75.600000,35.600000,253.400000,72.600000,21.000000,35935.583333,20526.880000,1.043904,1.605270,1.605675,0.142395,2803.938000,4107.170000
